Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
29.49,17.9,5,1.0,1.0,0.0,0.0,1.0,0.0
7.56,17.8,4,0.0,,1.0,1.0,0.0,2.0
13.96,22.1,7,,0.0,0.0,,0.0,3.0
28.92,14.7,7,,,0.0,,0.0,1.0
6.8,17.2,4,0.0,,1.0,0.0,1.0,
21.54,14.0,5,1.0,1.0,1.0,1.0,2.0,0.0
4.39,12.9,4,0.0,0.0,0.0,,1.0,1.0
33.33,18.9,4,1.0,,1.0,,1.0,2.0
6.13,22.8,5,0.0,,1.0,1.0,0.0,
15.77,12.4,5,2.0,,1.0,0.0,2.0,2.0
12.95,16.1,5,2.0,0.0,0.0,0.0,2.0,3.0
17.25,23.4,4,2.0,1.0,1.0,0.0,1.0,3.0
12.78,20.0,4,2.0,,1.0,,0.0,
11.62,19.6,5,2.0,1.0,1.0,0.0,1.0,4.0
15.12,15.2,4,1.0,1.0,1.0,0.0,2.0,
10.08,17.9,7,,,1.0,,1.0,4.0
22.47,20.9,5,1.0,2.0,1.0,1.0,2.0,1.0
27.79,16.3,4,1.0,,0.0,0.0,2.0,1.0
19.08,13.6,4,1.0,1.0,1.0,0.0,0.0,
5.88,12.0,4,0.0,,0.0,0.0,2.0,2.0
8.33,20.0,5,0.0,,0.0,,0.0,4.0
21.9,21.9,7,,,1.0,1.0,0.0,3.0
19.76,16.7,7,,0.0,1.0,,1.0,
20.44,16.8,5,1.0,,1.0,1.0,1.0,1.0
13.64,23.7,4,2.0,,1.0,1.0,0.0,4.0
33.65,14.1,5,1.0,0.0,0.0,,1.0,
29.61,21.2,4,1.0,0.0,1.0,,0.0,1.0
14.45,22.9,4,1.0,,1.0,0.0,2.0,3.0
15.98,20.5,7,,1.0,0.0,0.0,1.0,1.0
11.88,14.5,5,2.0,,1.0,,0.0,2.0
6.73,22.0,5,0.0,2.0,1.0,1.0,0.0,2.0
14.86,18.2,4,2.0,1.0,1.0,0.0,1.0,
16.91,18.8,5,2.0,2.0,1.0,0.0,2.0,1.0
27.74,20.7,4,1.0,,1.0,0.0,2.0,2.0
19.47,15.1,7,,,1.0,,0.0,2.0
27.66,14.8,5,1.0,,0.0,0.0,2.0,1.0
25.63,15.2,5,1.0,,1.0,1.0,2.0,2.0
6.05,18.2,4,0.0,,0.0,1.0,1.0,3.0
20.78,15.6,5,1.0,2.0,1.0,1.0,1.0,
21.34,22.2,4,1.0,0.0,1.0,,0.0,4.0
16.87,17.3,7,,0.0,0.0,0.0,0.0,0.0
17.43,19.3,5,1.0,,1.0,,1.0,3.0
22.64,12.8,4,1.0,,1.0,0.0,0.0,3.0
12.16,17.5,4,2.0,2.0,0.0,,0.0,
27.68,12.4,5,1.0,2.0,1.0,0.0,2.0,4.0
6.06,20.9,4,0.0,2.0,1.0,,2.0,2.0
7.79,22.1,5,0.0,,0.0,0.0,2.0,0.0
6.89,23.3,4,0.0,0.0,0.0,0.0,2.0,2.0
25.94,22.7,7,,1.0,0.0,0.0,1.0,4.0
12.89,21.9,4,1.0,2.0,1.0,0.0,1.0,
14.76,23.4,5,1.0,2.0,1.0,0.0,0.0,2.0
6.54,19.3,5,0.0,0.0,1.0,,0.0,1.0
17.21,14.8,5,1.0,0.0,0.0,1.0,0.0,2.0
7.9,13.1,4,0.0,,1.0,,0.0,2.0
4.85,21.2,4,0.0,2.0,0.0,1.0,2.0,3.0
7.08,16.3,5,0.0,,1.0,,0.0,3.0
13.42,22.4,5,2.0,1.0,1.0,1.0,2.0,2.0
13.38,13.5,4,1.0,,0.0,,0.0,0.0
20.25,14.5,4,1.0,0.0,0.0,,1.0,0.0
29.37,16.3,5,,,1.0,1.0,0.0,
29.57,14.0,4,1.0,1.0,0.0,,0.0,1.0
16.8,20.4,5,1.0,2.0,1.0,,0.0,2.0
25.73,13.7,4,1.0,2.0,0.0,,2.0,2.0
26.83,17.9,5,1.0,,1.0,1.0,0.0,
12.33,16.8,4,1.0,1.0,1.0,,2.0,
30.06,20.0,5,1.0,,0.0,,1.0,0.0
9.2,20.1,4,2.0,0.0,0.0,0.0,2.0,4.0
25.72,13.3,4,1.0,,0.0,0.0,1.0,
15.76,23.8,7,,,0.0,,1.0,2.0
21.91,23.4,7,,,0.0,,2.0,1.0
9.49,13.7,5,2.0,,1.0,1.0,2.0,4.0
17.45,19.3,7,,1.0,1.0,0.0,1.0,
9.69,13.1,5,0.0,,1.0,,0.0,1.0
20.87,18.1,4,1.0,0.0,1.0,,2.0,1.0
11.91,12.9,4,2.0,,0.0,,0.0,
17.24,18.8,4,1.0,,0.0,,2.0,3.0
5.35,13.2,4,0.0,0.0,1.0,0.0,0.0,1.0
24.93,20.6,7,,,0.0,,1.0,
31.57,13.6,4,1.0,2.0,1.0,,2.0,
14.27,16.7,7,,2.0,0.0,1.0,1.0,0.0
14.16,17.3,4,2.0,2.0,1.0,1.0,2.0,1.0
24.83,12.3,4,1.0,0.0,0.0,1.0,0.0,3.0
11.68,21.5,7,,2.0,1.0,0.0,0.0,1.0
25.34,22.6,4,1.0,1.0,0.0,1.0,2.0,1.0
15.17,13.2,5,2.0,,1.0,1.0,1.0,3.0
7.37,17.4,4,0.0,2.0,0.0,0.0,2.0,2.0
7.11,17.2,5,0.0,1.0,0.0,0.0,2.0,2.0
13.46,22.3,7,,1.0,0.0,,0.0,2.0
12.82,22.7,4,2.0,,0.0,,2.0,
7.67,17.7,5,0.0,0.0,0.0,0.0,1.0,0.0
22.53,20.1,7,,,1.0,1.0,2.0,0.0
12.46,23.7,7,,,1.0,1.0,2.0,
10.89,19.1,7,,,0.0,,2.0,2.0
30.46,15.2,4,1.0,,0.0,0.0,1.0,
21.86,14.9,4,1.0,2.0,0.0,0.0,2.0,0.0
21.36,21.0,4,1.0,,1.0,,1.0,3.0
22.31,14.5,7,,0.0,0.0,1.0,2.0,1.0
10.49,12.9,4,1.0,0.0,1.0,,0.0,0.0
19.01,23.9,5,1.0,,0.0,0.0,2.0,4.0
16.72,21.7,7,,,0.0,,1.0,1.0
9.21,17.5,4,2.0,0.0,0.0,1.0,0.0,2.0
8.72,12.1,4,0.0,,1.0,,0.0,2.0
20.54,18.8,5,1.0,,0.0,0.0,0.0,2.0
13.33,15.3,5,2.0,2.0,1.0,0.0,2.0,1.0
18.84,16.1,7,,,1.0,0.0,2.0,2.0
13.24,20.1,5,2.0,1.0,0.0,,2.0,2.0
7.71,17.4,5,0.0,1.0,0.0,,2.0,0.0
8.73,23.1,5,0.0,0.0,1.0,,1.0,0.0
9.26,16.7,4,0.0,1.0,0.0,1.0,0.0,
25.14,21.0,4,,2.0,0.0,1.0,2.0,
27.79,16.7,7,,2.0,1.0,1.0,2.0,2.0
13.66,14.7,7,,0.0,1.0,,2.0,4.0
21.49,18.2,5,1.0,0.0,1.0,,0.0,1.0
28.86,23.7,7,,0.0,0.0,,2.0,0.0
33.83,22.8,5,1.0,0.0,1.0,,0.0,4.0
31.85,23.0,4,1.0,1.0,1.0,,0.0,2.0
6.97,17.5,5,0.0,,1.0,,2.0,3.0
17.2,22.9,5,1.0,,1.0,,1.0,
4.17,23.0,5,0.0,,0.0,1.0,1.0,
17.41,15.0,7,,,0.0,,2.0,
24.06,16.5,5,1.0,1.0,0.0,,0.0,4.0
12.56,15.3,5,1.0,2.0,0.0,,1.0,
34.63,14.3,4,1.0,0.0,0.0,,0.0,2.0
18.96,13.1,7,,0.0,1.0,,0.0,0.0
22.28,18.3,4,1.0,0.0,1.0,,0.0,3.0
5.09,23.9,4,0.0,2.0,1.0,1.0,2.0,
10.83,12.7,4,1.0,2.0,1.0,1.0,2.0,4.0
11.99,18.3,7,,1.0,1.0,,0.0,4.0
28.02,23.0,4,1.0,,0.0,0.0,0.0,2.0
31.94,19.0,5,1.0,2.0,1.0,1.0,2.0,3.0
19.8,21.5,4,1.0,2.0,1.0,0.0,0.0,
26.02,18.0,7,,2.0,0.0,,2.0,2.0
7.28,16.0,4,0.0,2.0,1.0,1.0,2.0,0.0
17.89,18.4,4,2.0,1.0,1.0,,1.0,
28.45,22.4,7,,2.0,0.0,0.0,1.0,3.0
32.81,16.2,5,1.0,,0.0,0.0,0.0,0.0
10.79,12.6,4,2.0,,1.0,,2.0,4.0
32.41,12.8,4,1.0,,0.0,,0.0,1.0
14.72,22.4,5,1.0,1.0,1.0,0.0,0.0,
26.78,18.9,4,1.0,,1.0,,0.0,2.0
12.28,23.0,5,1.0,2.0,1.0,0.0,1.0,3.0
13.77,16.0,7,,1.0,1.0,0.0,1.0,3.0
22.11,22.5,5,1.0,,0.0,1.0,2.0,3.0
10.57,12.6,7,,2.0,1.0,1.0,2.0,2.0
25.35,21.2,7,,1.0,1.0,,1.0,1.0
25.77,19.4,7,,0.0,1.0,,2.0,2.0
14.17,19.7,5,2.0,2.0,0.0,0.0,0.0,4.0
4.85,19.7,4,0.0,,1.0,,1.0,0.0
14.19,20.6,7,,2.0,0.0,0.0,2.0,
29.37,23.7,5,1.0,,1.0,,1.0,4.0
33.42,12.3,5,1.0,0.0,0.0,,2.0,
10.28,18.3,4,1.0,0.0,0.0,0.0,0.0,0.0
29.26,19.7,4,1.0,,1.0,1.0,0.0,2.0
13.52,13.8,7,,2.0,0.0,1.0,1.0,2.0
26.94,13.5,4,1.0,,0.0,0.0,0.0,3.0
23.88,22.5,5,1.0,1.0,1.0,,0.0,0.0
22.2,20.2,7,,,0.0,1.0,0.0,1.0
5.25,12.1,5,0.0,,1.0,0.0,1.0,0.0
10.74,18.5,5,,,0.0,0.0,0.0,1.0
13.81,17.2,7,,2.0,0.0,,0.0,2.0
14.73,18.9,4,1.0,0.0,1.0,0.0,2.0,4.0
10.8,23.3,7,,0.0,1.0,,2.0,2.0
19.83,21.3,5,1.0,2.0,1.0,0.0,1.0,3.0
13.66,12.5,4,2.0,,1.0,0.0,1.0,
29.55,18.8,7,,,1.0,1.0,0.0,0.0
31.66,18.5,4,1.0,0.0,0.0,0.0,2.0,1.0
10.74,15.0,7,,,1.0,1.0,0.0,1.0
20.24,23.6,7,,2.0,1.0,0.0,1.0,3.0
8.1,20.2,5,0.0,0.0,0.0,1.0,1.0,4.0
13.18,13.8,5,1.0,2.0,1.0,,1.0,
6.08,20.9,5,0.0,,1.0,1.0,0.0,3.0
22.03,16.5,7,,,0.0,,2.0,4.0
22.17,13.7,7,,,1.0,,1.0,1.0
19.52,12.7,7,,,0.0,1.0,2.0,2.0
23.44,14.2,4,1.0,2.0,0.0,0.0,2.0,4.0
6.22,22.9,5,0.0,,0.0,0.0,2.0,1.0
21.31,12.7,7,,,1.0,,2.0,
31.54,19.5,4,1.0,,1.0,0.0,1.0,2.0
28.21,22.7,7,,,1.0,,0.0,3.0
15.31,23.5,5,1.0,,0.0,0.0,2.0,2.0
10.63,19.3,7,,2.0,0.0,,1.0,3.0
9.17,17.5,4,0.0,,0.0,0.0,2.0,3.0
24.25,23.3,5,,,0.0,,1.0,3.0
15.31,13.6,4,1.0,,0.0,,1.0,4.0
17.88,21.2,7,,,1.0,,0.0,3.0
33.37,22.5,5,1.0,1.0,0.0,0.0,2.0,3.0
27.59,12.9,7,,,1.0,1.0,0.0,1.0
20.82,20.1,4,1.0,,1.0,1.0,2.0,2.0
15.57,20.6,7,,2.0,0.0,,2.0,
5.08,13.6,5,0.0,0.0,1.0,1.0,0.0,3.0
4.62,22.6,4,0.0,,0.0,1.0,0.0,0.0
10.46,21.0,4,1.0,0.0,0.0,1.0,2.0,4.0
13.48,14.0,5,2.0,2.0,1.0,1.0,2.0,
20.99,18.5,4,1.0,1.0,1.0,1.0,1.0,1.0
30.34,19.5,4,1.0,1.0,1.0,1.0,2.0,1.0
6.98,20.4,5,0.0,,1.0,0.0,1.0,0.0
8.64,22.9,5,0.0,,0.0,,2.0,4.0
13.01,20.2,5,1.0,2.0,0.0,,0.0,3.0
31.76,18.8,5,1.0,0.0,1.0,0.0,1.0,3.0
17.18,19.2,5,2.0,1.0,1.0,1.0,1.0,1.0
7.67,20.5,5,0.0,1.0,0.0,,0.0,2.0
10.85,15.9,4,2.0,0.0,0.0,,2.0,1.0
7.32,13.3,5,0.0,2.0,0.0,0.0,1.0,4.0
23.87,18.5,4,1.0,1.0,1.0,0.0,0.0,4.0
5.68,23.8,5,0.0,2.0,0.0,,0.0,0.0
25.68,22.0,7,,0.0,0.0,1.0,1.0,0.0
11.42,22.3,7,,,0.0,,0.0,4.0
21.12,23.4,4,1.0,,0.0,,1.0,3.0
9.25,21.5,4,0.0,2.0,1.0,1.0,2.0,4.0
20.29,18.4,4,,,1.0,,1.0,3.0
12.97,17.1,5,2.0,1.0,1.0,0.0,1.0,1.0
26.57,21.4,7,,1.0,0.0,1.0,1.0,1.0
26.23,22.9,5,1.0,2.0,1.0,,0.0,3.0
25.16,23.0,5,1.0,,0.0,,1.0,
12.44,23.8,5,1.0,,1.0,1.0,1.0,3.0
13.26,16.1,4,1.0,,1.0,1.0,0.0,
6.88,16.2,4,0.0,0.0,1.0,1.0,1.0,0.0
26.1,15.1,7,,,0.0,1.0,0.0,4.0
14.61,20.6,5,1.0,0.0,0.0,1.0,0.0,4.0
21.33,12.3,5,1.0,,1.0,1.0,0.0,
8.66,14.2,4,2.0,2.0,0.0,1.0,1.0,3.0
21.93,14.9,4,1.0,1.0,1.0,0.0,1.0,1.0
23.9,14.1,7,,0.0,1.0,1.0,0.0,2.0
32.79,21.4,5,1.0,,0.0,,1.0,0.0
8.99,16.8,4,2.0,,0.0,,0.0,2.0
5.27,14.2,4,0.0,0.0,0.0,0.0,1.0,2.0
20.59,20.1,7,,1.0,1.0,1.0,0.0,2.0
24.54,23.4,7,,1.0,0.0,,2.0,
15.77,17.1,4,1.0,0.0,0.0,1.0,2.0,
13.13,15.3,4,2.0,,1.0,1.0,1.0,1.0
17.12,19.5,5,2.0,1.0,1.0,0.0,1.0,1.0
13.52,19.5,5,1.0,0.0,0.0,,2.0,0.0
22.6,13.4,4,1.0,1.0,1.0,,0.0,
32.17,18.7,5,1.0,2.0,1.0,0.0,2.0,
9.73,14.8,5,0.0,,1.0,0.0,2.0,0.0
19.99,14.4,5,1.0,1.0,1.0,0.0,1.0,
20.45,16.0,7,,,0.0,,0.0,3.0
19.35,22.8,7,,2.0,1.0,,1.0,1.0
26.18,14.8,5,,0.0,1.0,0.0,0.0,2.0
8.47,23.7,5,0.0,,1.0,,1.0,2.0
6.0,12.8,5,0.0,,1.0,0.0,2.0,3.0
19.69,19.9,4,1.0,0.0,0.0,1.0,0.0,3.0
16.32,20.2,5,1.0,1.0,1.0,0.0,0.0,3.0
34.29,13.0,5,1.0,1.0,1.0,0.0,2.0,
24.3,19.6,5,,2.0,0.0,,0.0,1.0
21.24,12.9,4,1.0,2.0,1.0,,0.0,0.0
17.85,14.3,7,,1.0,0.0,0.0,2.0,3.0
8.15,14.1,4,0.0,0.0,0.0,0.0,0.0,
28.67,15.6,5,1.0,1.0,1.0,,0.0,2.0
11.17,23.0,5,2.0,,1.0,1.0,1.0,1.0
16.57,21.5,4,1.0,0.0,0.0,0.0,2.0,2.0
14.59,20.7,7,,2.0,0.0,1.0,1.0,0.0
4.73,19.9,4,0.0,2.0,1.0,0.0,0.0,3.0
27.24,14.4,5,1.0,,1.0,1.0,0.0,0.0
14.67,17.2,5,1.0,2.0,1.0,,1.0,2.0
23.04,16.2,4,1.0,,1.0,0.0,2.0,0.0
17.44,16.0,4,1.0,2.0,0.0,,1.0,4.0
27.33,18.9,4,1.0,1.0,0.0,1.0,0.0,1.0
16.09,21.5,4,2.0,,0.0,0.0,2.0,3.0
10.38,22.8,4,2.0,,1.0,,0.0,1.0
15.53,15.4,4,1.0,0.0,0.0,1.0,2.0,1.0
13.81,14.3,7,,2.0,1.0,,1.0,3.0
30.0,13.5,5,1.0,2.0,1.0,1.0,0.0,0.0
10.08,23.8,4,1.0,,0.0,0.0,1.0,2.0
27.51,17.1,4,1.0,,0.0,0.0,1.0,2.0
17.5,12.3,7,,1.0,1.0,,1.0,4.0
19.58,14.7,4,,2.0,0.0,1.0,1.0,0.0
24.62,16.0,7,,0.0,1.0,,0.0,0.0
10.36,24.0,4,1.0,1.0,0.0,0.0,2.0,
8.71,18.2,5,0.0,,0.0,1.0,0.0,2.0
12.63,21.9,4,2.0,0.0,0.0,,1.0,4.0
9.34,18.3,5,2.0,2.0,1.0,0.0,0.0,0.0
20.82,15.9,7,,1.0,1.0,,2.0,1.0
12.82,16.0,5,,2.0,0.0,0.0,2.0,
6.27,15.5,5,0.0,0.0,1.0,1.0,0.0,4.0
15.85,13.0,4,1.0,,0.0,1.0,2.0,
15.79,18.0,5,1.0,0.0,1.0,0.0,1.0,2.0
6.27,17.1,4,0.0,1.0,1.0,0.0,0.0,1.0
7.43,19.4,5,0.0,1.0,1.0,1.0,1.0,
34.85,19.9,4,1.0,,0.0,1.0,0.0,3.0
12.85,22.6,5,2.0,0.0,0.0,1.0,2.0,2.0
18.17,24.0,4,1.0,0.0,1.0,,0.0,0.0
8.28,18.7,5,0.0,2.0,1.0,,2.0,0.0
17.01,14.7,5,1.0,,1.0,1.0,1.0,4.0
4.93,19.8,4,0.0,1.0,1.0,1.0,2.0,2.0
10.09,17.0,4,1.0,,0.0,1.0,2.0,4.0
18.97,16.7,4,,,1.0,,1.0,4.0
33.17,12.4,4,1.0,2.0,1.0,0.0,2.0,1.0
9.02,14.5,4,0.0,,0.0,1.0,1.0,2.0
18.59,18.8,5,,0.0,0.0,1.0,2.0,1.0
5.19,15.8,5,0.0,1.0,0.0,,0.0,2.0
13.2,14.8,5,1.0,,1.0,1.0,1.0,3.0
11.38,22.2,5,1.0,2.0,1.0,0.0,2.0,1.0
28.49,14.4,4,1.0,,0.0,,2.0,1.0
20.51,19.5,4,1.0,0.0,1.0,,0.0,
15.48,13.5,5,1.0,0.0,0.0,1.0,2.0,0.0
12.8,19.3,4,1.0,0.0,0.0,0.0,1.0,3.0
17.39,12.2,5,1.0,,0.0,,0.0,
33.26,17.9,4,1.0,2.0,1.0,1.0,2.0,1.0
24.28,22.6,7,,,1.0,,2.0,1.0
5.19,16.7,4,0.0,2.0,0.0,1.0,1.0,1.0
13.92,21.7,4,1.0,,0.0,0.0,0.0,0.0
21.11,20.9,5,1.0,2.0,1.0,0.0,0.0,2.0
9.94,13.0,5,0.0,0.0,1.0,,2.0,
6.68,19.9,5,0.0,1.0,1.0,0.0,1.0,1.0
34.25,14.9,4,1.0,2.0,0.0,0.0,0.0,
19.35,20.2,4,1.0,2.0,0.0,,1.0,
6.99,23.3,4,0.0,,1.0,0.0,1.0,3.0
19.75,16.7,4,,,1.0,1.0,2.0,1.0
4.13,22.4,4,0.0,,0.0,1.0,1.0,3.0
22.47,12.7,4,1.0,0.0,0.0,1.0,1.0,1.0
20.8,23.2,4,1.0,0.0,1.0,1.0,1.0,0.0
19.45,19.1,4,1.0,0.0,0.0,,2.0,
10.07,20.9,7,,,1.0,,1.0,4.0
28.65,17.9,5,1.0,,0.0,1.0,0.0,0.0
16.69,14.9,5,2.0,,1.0,0.0,0.0,0.0
14.78,20.7,4,2.0,,0.0,1.0,2.0,
13.81,18.7,4,1.0,2.0,0.0,0.0,0.0,1.0
17.98,13.1,4,1.0,0.0,1.0,1.0,1.0,3.0
19.06,12.8,5,1.0,,0.0,,0.0,4.0
14.66,13.2,5,,0.0,1.0,1.0,2.0,0.0
17.0,16.2,4,2.0,,0.0,1.0,0.0,2.0
8.26,18.1,4,0.0,0.0,1.0,,1.0,
20.32,17.4,5,1.0,,1.0,0.0,2.0,1.0
34.42,23.9,4,1.0,,1.0,,1.0,0.0
7.1,18.7,4,0.0,,1.0,1.0,2.0,2.0
22.73,14.3,5,,,0.0,0.0,2.0,
29.44,17.0,4,1.0,1.0,0.0,,0.0,1.0
15.34,16.9,5,2.0,1.0,0.0,0.0,2.0,4.0
14.89,16.5,4,2.0,,1.0,,0.0,2.0
18.39,19.2,4,1.0,1.0,1.0,,1.0,1.0
18.99,17.2,4,1.0,,0.0,1.0,2.0,0.0
27.85,23.6,5,1.0,,0.0,1.0,1.0,2.0
30.87,21.7,4,1.0,1.0,0.0,0.0,2.0,0.0
21.93,14.4,5,1.0,1.0,1.0,,0.0,3.0
10.59,16.7,4,1.0,2.0,0.0,0.0,2.0,3.0
22.62,16.9,4,1.0,,0.0,0.0,1.0,1.0
19.94,12.7,5,1.0,,0.0,1.0,2.0,4.0
23.1,16.4,5,1.0,1.0,1.0,0.0,2.0,0.0
7.94,14.7,5,0.0,,1.0,0.0,0.0,2.0
27.52,23.1,5,1.0,2.0,1.0,1.0,2.0,0.0
4.13,20.3,5,0.0,2.0,1.0,1.0,0.0,4.0
28.25,12.3,7,,2.0,1.0,1.0,1.0,1.0
5.8,18.3,5,0.0,1.0,1.0,1.0,0.0,1.0
27.02,21.8,4,1.0,,0.0,0.0,1.0,0.0
6.3,18.3,5,0.0,2.0,0.0,,1.0,
24.47,14.3,4,1.0,2.0,0.0,0.0,0.0,1.0
28.33,16.6,4,1.0,2.0,1.0,0.0,2.0,0.0
9.43,20.0,5,0.0,2.0,0.0,0.0,1.0,1.0
14.89,20.1,7,,,1.0,0.0,2.0,2.0
13.1,14.4,4,2.0,1.0,0.0,,0.0,2.0
12.07,23.4,5,2.0,1.0,1.0,0.0,1.0,
16.8,23.8,4,1.0,,1.0,1.0,0.0,2.0
22.74,15.0,7,,,1.0,1.0,0.0,3.0
32.16,15.2,4,1.0,,1.0,0.0,0.0,4.0
29.86,21.8,4,1.0,,0.0,0.0,0.0,0.0
31.68,22.4,4,1.0,2.0,1.0,1.0,2.0,4.0
12.13,22.9,5,2.0,1.0,1.0,0.0,2.0,4.0
19.21,13.2,7,,2.0,1.0,,2.0,3.0
20.95,15.3,4,1.0,1.0,1.0,1.0,0.0,1.0
4.09,20.5,5,0.0,,0.0,1.0,0.0,3.0
23.92,23.3,7,,0.0,0.0,,0.0,0.0
23.92,15.6,4,1.0,,0.0,1.0,0.0,2.0
17.31,16.7,4,2.0,1.0,1.0,0.0,1.0,3.0
8.28,22.2,5,0.0,2.0,0.0,,2.0,1.0
5.99,24.0,4,0.0,0.0,0.0,,1.0,4.0
4.05,20.7,5,0.0,1.0,1.0,1.0,1.0,1.0
9.9,13.2,5,0.0,,1.0,0.0,0.0,2.0
13.89,19.1,5,1.0,0.0,1.0,0.0,0.0,4.0
25.47,22.0,4,1.0,,1.0,0.0,0.0,3.0
9.49,22.9,5,2.0,,1.0,0.0,1.0,3.0
28.56,22.9,5,1.0,1.0,0.0,,1.0,2.0
12.46,22.7,7,,,0.0,0.0,0.0,0.0
16.58,22.6,5,,0.0,0.0,,0.0,3.0
16.21,14.3,5,2.0,0.0,0.0,0.0,2.0,4.0
15.7,12.1,5,1.0,2.0,1.0,1.0,1.0,3.0
7.93,19.1,4,0.0,0.0,1.0,,1.0,1.0
14.54,16.5,5,2.0,1.0,1.0,,2.0,2.0
6.35,21.0,5,0.0,0.0,1.0,0.0,1.0,0.0
9.45,14.1,4,0.0,0.0,1.0,1.0,0.0,0.0
15.92,16.8,4,2.0,2.0,0.0,,1.0,1.0
22.79,19.5,5,1.0,,0.0,,2.0,2.0
11.44,14.0,5,2.0,0.0,1.0,0.0,1.0,
28.73,15.5,5,1.0,,0.0,1.0,2.0,4.0
9.75,19.8,4,2.0,,0.0,1.0,2.0,4.0
23.69,22.9,4,1.0,,1.0,1.0,2.0,0.0
9.43,21.3,5,2.0,0.0,0.0,,2.0,3.0
5.63,14.9,4,0.0,,0.0,0.0,2.0,4.0
23.47,19.5,4,1.0,,1.0,,1.0,0.0
5.79,22.4,4,0.0,,0.0,1.0,2.0,1.0
31.41,17.8,4,1.0,0.0,1.0,1.0,2.0,3.0
15.92,22.8,4,,,1.0,1.0,2.0,2.0
10.46,12.6,4,2.0,2.0,0.0,1.0,2.0,
5.28,15.5,5,0.0,0.0,0.0,1.0,1.0,3.0
22.65,15.5,4,1.0,0.0,1.0,,2.0,2.0
12.77,16.2,5,1.0,,1.0,0.0,0.0,
16.87,22.2,7,,0.0,1.0,,0.0,
8.76,14.2,5,0.0,,0.0,,1.0,0.0
28.68,22.9,5,1.0,1.0,1.0,0.0,0.0,2.0
13.27,21.3,4,1.0,2.0,0.0,1.0,1.0,1.0
23.92,18.4,4,1.0,2.0,0.0,1.0,1.0,4.0
9.79,23.1,4,2.0,1.0,0.0,1.0,0.0,4.0
34.53,19.4,4,1.0,2.0,0.0,0.0,0.0,0.0
16.5,22.3,4,1.0,1.0,0.0,1.0,1.0,1.0
26.86,21.1,7,,2.0,0.0,1.0,1.0,0.0
8.71,16.5,4,0.0,,1.0,1.0,1.0,2.0
17.54,20.8,4,2.0,0.0,0.0,,2.0,4.0
24.72,17.6,4,1.0,,1.0,0.0,2.0,0.0
29.52,23.7,7,,,0.0,,2.0,3.0
16.81,16.2,7,,,0.0,0.0,1.0,1.0
16.09,22.7,4,2.0,2.0,0.0,,0.0,2.0
34.74,15.9,4,1.0,,1.0,,0.0,3.0
9.27,22.3,5,0.0,,0.0,0.0,2.0,1.0
16.53,15.8,4,1.0,2.0,1.0,1.0,2.0,
25.56,14.7,5,1.0,1.0,1.0,1.0,0.0,
13.44,16.7,5,2.0,1.0,0.0,1.0,0.0,
9.43,21.8,5,0.0,,1.0,1.0,1.0,
10.17,18.0,7,,0.0,0.0,,2.0,3.0
8.76,20.1,4,0.0,,1.0,,1.0,
25.8,17.4,5,1.0,0.0,1.0,1.0,2.0,3.0
20.55,23.6,4,1.0,,1.0,1.0,1.0,
23.03,15.6,5,1.0,0.0,1.0,0.0,1.0,0.0
13.74,16.3,5,1.0,0.0,1.0,1.0,0.0,3.0
12.85,18.7,5,1.0,2.0,0.0,1.0,2.0,1.0
17.96,19.6,5,1.0,1.0,0.0,0.0,0.0,4.0
27.63,14.7,7,,,1.0,,0.0,0.0
19.45,22.8,7,,2.0,0.0,1.0,1.0,2.0
29.08,13.3,7,,,1.0,1.0,2.0,0.0
19.5,22.5,5,1.0,,0.0,0.0,0.0,2.0
10.09,23.2,7,,2.0,1.0,1.0,0.0,1.0
10.29,16.4,7,,,1.0,,0.0,0.0
15.17,18.8,5,2.0,,1.0,,0.0,
18.58,17.4,4,1.0,,1.0,,2.0,2.0
27.8,22.3,5,1.0,0.0,1.0,1.0,0.0,1.0
6.93,14.9,4,0.0,,0.0,1.0,1.0,3.0
10.16,18.2,5,2.0,0.0,1.0,0.0,0.0,1.0
21.48,20.6,7,,,1.0,0.0,0.0,1.0
17.31,18.5,4,1.0,2.0,1.0,1.0,1.0,1.0
27.48,17.9,7,,,1.0,1.0,1.0,3.0
9.16,18.8,4,0.0,,1.0,1.0,2.0,4.0
12.1,20.1,7,,2.0,1.0,,2.0,0.0
8.76,16.3,4,0.0,,0.0,0.0,2.0,2.0
12.05,13.6,5,1.0,1.0,0.0,,0.0,2.0
34.79,19.9,5,1.0,,0.0,1.0,1.0,
13.04,22.1,5,2.0,1.0,0.0,,1.0,0.0
28.57,21.0,4,1.0,,1.0,1.0,2.0,0.0
15.12,18.7,5,1.0,,0.0,0.0,2.0,4.0
4.74,15.6,4,0.0,1.0,1.0,0.0,0.0,
6.14,12.3,5,0.0,2.0,1.0,0.0,1.0,4.0
4.92,23.2,5,0.0,,0.0,1.0,2.0,0.0
16.26,20.7,4,2.0,2.0,0.0,0.0,1.0,0.0
7.71,15.7,4,0.0,2.0,0.0,1.0,1.0,4.0
17.07,12.2,4,1.0,,1.0,1.0,2.0,1.0
17.01,17.3,5,1.0,0.0,0.0,1.0,1.0,1.0
15.51,17.8,7,,2.0,1.0,,1.0,4.0
17.6,23.9,5,1.0,1.0,0.0,0.0,1.0,
